id|people|date|time|duration|lat|lon
2761|[4,12,2]|1352523600|64440000|30000|40.7447216|-73.995024
2762|[5,2]|1352523600|66240000|30000|40.7420304|-73.9925176
2791|[4,2]|1352696400|55440000|60000|40.7447176|-73.9950363
2795|[8,2]|1352696400|67500000|90000|40.7447176|-73.9950363
2840|[15,2]|1352869200|86040000|60000|40.7426913|-73.9964988
2856|[8,2]|1352955600|73440000|30000|40.7447709|-73.9950219
2863|[1,2]|1353042000|12240000|30000|40.7426913|-73.9964988
2870|[14,2]|1353042000|51840000|90000|40.7426971|-73.9965053
2879|[2,13]|1353042000|84240000|30000|40.7389341|-74.0011217
2912|[16,2]|1353214800|68940000|90000|40.7447243|-73.9950412
2913|[12,2]|1353214800|74340000|30000|40.7380652|-73.9900251
2934|[7,2]|1353301200|63540000|60000|40.7447188|-73.9950522
2935|[1,2]|1353301200|67140000|60000|40.7447188|-73.9950522
2952|[13,2]|1353387600|56340000|120000|40.7447188|-73.9950522
2954|[1,2]|1353387600|68940000|30000|40.7428069|-73.9963882
2972|[1,2]|1353474000|66720000|30000|40.7451731|-73.9944278
2973|[12,2]|1353474000|68520000|43000|40.7428069|-73.9963882
3084|[15,2]|1353906000|6300000|90000|40.7428521|-73.9963913
3115|[11,2]|1353906000|85500000|45000|40.7428521|-73.9963913
3119|[11,2]|1353992400|13500000|30000|40.7428521|-73.9963913
3124|[14,2]|1353992400|54900000|30000|40.7428521|-73.9963913
3165|[4,2]|1354165200|67500000|15000|40.7446919|-73.9950862
3188|[11,12,2]|1354251600|58920000|15000|40.7534102|-73.9785483
3221|[14,2]|1354338000|54420000|105000|40.7428522|-73.9964064
3222|[11,2]|1354338000|60720000|15000|40.7424737|-73.994576
3224|[2,4]|1354338000|62520000|15000|40.7447164|-73.9950851
3228|[11,2]|1354338000|73320000|15000|40.7428541|-73.9963956
3229|[16,2]|1354338000|74220000|240000|40.7452149|-73.9944265
3248|[7,2]|1354424400|63420000|75000|40.7459206|-73.9992003
3252|[11,2]|1354424400|70620000|120000|40.744748|-73.9951098
3260|[4,2]|1354510800|47220000|15000|40.7452149|-73.9944265
3297|[14,2]|1354597200|50460000|195000|40.7452149|-73.9944265
3320|[12,2]|1354683600|52200000|30000|40.7447705|-73.9951248
3333|[11,2]|1354770000|56700000|30000|40.7440298|-73.9954015
3337|[2,7]|1354770000|67500000|30000|40.7447693|-73.9951205
3343|[2,5,11]|1354770000|78300000|15000|40.7428454|-73.996381
3348|[1,2]|1354856400|1800000|105000|40.7428454|-73.996381
3385|[2,11,13]|1354942800|61200000|15000|40.7447598|-73.9951311
3430|[3,4,14,2]|1355202000|54900000|15000|40.7428467|-73.9963832
3461|[4,2]|1355374800|7080000|61000|40.7438598|-73.9926771
3466|[13,14,16,2]|1355374800|57480000|15000|40.7421309|-73.9927787
3514|[14,2]|1355547600|58380000|91000|40.7423304|-73.9957622
3550|[11,2]|1355720400|55740000|120000|40.7423671|-73.9957467
3551|[11,2]|1355720400|62940000|15000|40.7423158|-73.9957752
3577|[13,2]|1355806800|53940000|90000|40.744744|-73.9951274
3586|[15,2]|1355893200|6240000|15000|40.7426848|-73.9958511
3625|[4,2]|1355979600|82860000|120000|40.7427087|-73.995745
3853|[1,2]|1357534800|77520000|15000|40.7355218|-73.9926255
3862|[1,2]|1357621200|5460000|15000|40.7427263|-73.995757
3897|[1,2]|1357707600|9120000|105000|40.7427409|-73.9957436
3904|[1,5,2]|1357707600|54120000|120000|40.7404873|-73.990256
3965|[12,2]|1357880400|54600000|15000|40.7427251|-73.9957593
3967|[11,16,2]|1357880400|58200000|60000|40.7427251|-73.9957593
3976|[2,11]|1357880400|70800000|15000|40.7427251|-73.9957593
3977|[16,2]|1357880400|71700000|15000|40.7427251|-73.9957593
4062|[11,2]|1358139600|80340000|15000|40.7437125|-73.9954447
4086|[14,2]|1358226000|55320000|15000|40.7427239|-73.9957568
4116|[4,8,13,16,2]|1358312400|54780000|120000|40.7383888|-73.9900316
4168|[1,2]|1358485200|17040000|60000|40.7427262|-73.9957484
4181|[11,12,2]|1358485200|62940000|30000|40.7427262|-73.9957484
4185|[11,2]|1358485200|70140000|30000|40.7427262|-73.9957484
